order_id,items_delivered,items_missing,order_amount,missing_flag,revenue_loss,missing_product_id,product_name,product_category,macro_category,product_price,product_position,is_missing_item,price_bin
0adcfe46-55c5-4a56-b904-315005d61e68,15,1,479.29,1,5.93,PWPX0982761090997,Chicken Breast,Supermarket,Supermarket,5.93,1,1,Very Low ($0-10)
b423c20d-9957-498c-88dd-148037fb99ce,14,1,427.19,1,11.83,PWPX0982761091055,Salsa,Supermarket,Supermarket,11.83,1,1,Low ($10-25)
1270334a-7cfb-4e9d-ba90-778f8ab0e0af,18,1,498.31,1,18.35,PWPX0982761091028,Spaghetti,Supermarket,Supermarket,18.35,1,1,Low ($10-25)
249f331e-8a70-455f-a5f2-0c7da63a84de,10,1,976.15,1,12.01,PWPX0982761091037,Almond Butter,Supermarket,Supermarket,12.01,1,1,Low ($10-25)
c8b25f0b-093b-4727-9b77-7b630116d6ab,12,1,221.89,1,196.72,PWPX0982761091108,Dell XPS 13,Electronics,Electronics,196.72,1,1,Very High ($100-300)
d18f069d-809a-410e-9e70-61853664b442,3,1,370.71,1,16.2,PWPX0982761091021,Pasta,Supermarket,Supermarket,16.2,1,1,Low ($10-25)
26b3b675-f4da-4aba-888c-414e1f7c39ec,19,1,349.35,1,17.78,PWPX0982761091033,Pancake Mix,Supermarket,Supermarket,17.78,1,1,Low ($10-25)
468b188f-8d8c-4206-ba29-d32537b644f2,17,1,415.85,1,4.67,PWPX0982761090983,Uncured Bacon,Supermarket,Supermarket,4.67,1,1,Very Low ($0-10)
9a3427b9-bc00-4de4-9ee0-9371cd131919,16,1,41.87,1,7.3,PWPX0982761091011,Avocado,Supermarket,Supermarket,7.3,1,1,Very Low ($0-10)
6849cddf-6561-42cd-9041-08eda9099a3a,18,1,807.97,1,6.48,PWPX0982761091093,Chocolate Milk,Supermarket,Supermarket,6.48,1,1,Very Low ($0-10)
0a15ce37-c3b2-4a8f-940c-867e6c4d2de4,14,1,329.14,1,19.8,PWPX0982761091062,Bread Crumbs,Supermarket,Supermarket,19.8,1,1,Low ($10-25)
2a9901e5-5598-469c-82a9-338e11c9614a,19,1,421.36,1,11.53,PWPX0982761091067,Garlic Bread,Supermarket,Supermarket,11.53,1,1,Low ($10-25)
30811fc5-092f-4f25-9fc5-2ed7fe461072,1,1,352.36,1,180.2,PWPX0982761091120,Apple iPhone 13 Pro,Electronics,Electronics,180.2,1,1,Very High ($100-300)
f6364867-af05-4feb-ad56-069ff9d34e52,6,1,685.97,1,225.68,PWPX0982761091098,Logitech Mouse,Electronics,Electronics,225.68,1,1,Very High ($100-300)
0b1a02b7-2b8b-410e-b1ac-77bf8760c67d,4,1,452.21,1,11.08,PWPX0982761091020,Frozen Waffles,Supermarket,Supermarket,11.08,1,1,Low ($10-25)
ea34a2aa-6544-4573-8ab5-1247b98ec8c4,2,1,290.79,1,18.45,PWPX0982761091007,Apples,Supermarket,Supermarket,18.45,1,1,Low ($10-25)
ea18fb83-090f-472f-9173-89f8eac3326d,15,1,543.79,1,12.71,PWPX0982761091010,Italian Sausage,Supermarket,Supermarket,12.71,1,1,Low ($10-25)
b2360977-deb8-4aae-8285-497d81861780,5,1,674.8,1,11.02,PWPX0982761091063,Sweet Potatoes,Supermarket,Supermarket,11.02,1,1,Low ($10-25)
d36d942e-c837-4236-99a9-0fa6c1808fc4,6,1,288.15,1,908.87,PWPX0982761091109,GoPro Hero 9,Electronics,Electronics,908.87,1,1,Premium ($300+)
dc320d72-4a75-4f2e-b619-587ab1cfb285,16,1,202.41,1,6.09,PWPX0982761091032,Olive Oil,Supermarket,Supermarket,6.09,1,1,Very Low ($0-10)
87e97829-e944-48a4-8968-1e967719c76e,2,1,486.84,1,3.1,PWPX0982761091077,Frozen Mixed Berries,Supermarket,Supermarket,3.1,1,1,Very Low ($0-10)
74917393-4a81-4da9-aff1-0970bbb59ad8,12,1,332.39,1,10.44,PWPX0982761091084,Pancetta,Supermarket,Supermarket,10.44,1,1,Low ($10-25)
e93015fa-f1c8-43b0-9e6d-5551d534eed1,8,3,358.36,1,54.03,PWPX0982761090988,Greek Yogurt,Supermarket,Supermarket,18.01,1,1,Low ($10-25)
2081f784-7658-4bc2-a8d2-8bac0bca27d6,3,1,40.06,1,12.53,PWPX0982761090982,Kellogg's Frosties,Supermarket,Supermarket,12.53,1,1,Low ($10-25)
0efa41b1-86b7-4aca-af0b-be8bf62a1d04,19,1,463.55,1,18.6,PWPX0982761090992,Canned Tuna,Supermarket,Supermarket,18.6,1,1,Low ($10-25)
8a8e4a1e-c975-4d3f-9bda-60873fcbdf58,16,1,302.45,1,424.82,PWPX0982761091100,Apple MacBook Pro,Electronics,Electronics,424.82,1,1,Premium ($300+)
0943ee95-3fce-4305-826b-4e08c5d4876f,8,1,34.37,1,19.38,PWPX0982761091039,Chicken Wings,Supermarket,Supermarket,19.38,1,1,Low ($10-25)
f6501649-fce0-4e74-a76e-eaf3d3d2d40d,11,1,418.33,1,16.82,PWPX0982761091079,Canned Chickpeas,Supermarket,Supermarket,16.82,1,1,Low ($10-25)
ac825169-2c7e-4f40-9fb1-a7a839f8bf04,10,1,82.19,1,4.81,PWPX0982761091058,Frozen Chicken Nuggets,Supermarket,Supermarket,4.81,1,1,Very Low ($0-10)
b8a9772a-a325-4ecd-9cd4-1c33b6078b5b,8,1,131.01,1,4.38,PWPX0982761090998,Broccoli,Supermarket,Supermarket,4.38,1,1,Very Low ($0-10)
73a64ec1-d0b8-4e91-a127-6e5c62ea70a6,16,1,83.9,1,4.71,PWPX0982761091078,Frozen Shrimp,Supermarket,Supermarket,4.71,1,1,Very Low ($0-10)
1ab5282e-eeb5-4dca-80cf-580ed65281a5,14,1,272.36,1,7.3,PWPX0982761091011,Avocado,Supermarket,Supermarket,7.3,1,1,Very Low ($0-10)
e3e76172-ab52-42c7-bbc4-5c73f807dbf4,12,1,123.42,1,5.93,PWPX0982761090997,Chicken Breast,Supermarket,Supermarket,5.93,1,1,Very Low ($0-10)
2f04b1fc-3965-43b5-bae3-22fadce2ea6e,14,1,212.0,1,725.5,PWPX0982761091125,Nintendo Switch,Electronics,Electronics,725.5,1,1,Premium ($300+)
4a73a2d5-c1a0-4be2-9aae-41eefd67cd97,19,1,882.96,1,4.51,PWPX0982761091008,Oranges,Supermarket,Supermarket,4.51,1,1,Very Low ($0-10)
e096b97f-9624-4372-9a6b-1c8e23bd4b75,2,1,84.83,1,310.88,PWPX0982761091118,Fitbit Charge 5,Electronics,Electronics,310.88,1,1,Premium ($300+)
c42c8a30-5734-421e-bb55-d47fb2c51500,16,1,69.8,1,7.82,PWPX0982761090989,Tomato Soup,Supermarket,Supermarket,7.82,1,1,Very Low ($0-10)
d8e9caac-d245-4ece-b1d6-0b9a21f3c62b,14,1,469.49,1,579.0,PWPX0982761091112,Apple Watch Series 6,Electronics,Electronics,579.0,1,1,Premium ($300+)
83f40318-7e20-4360-a1de-9fd1224bd265,17,1,342.28,1,880.38,PWPX0982761091102,Sony PlayStation 5,Electronics,Electronics,880.38,1,1,Premium ($300+)
8d35ccc2-0f76-46b9-978c-b6a81ca2c775,2,1,448.81,1,10.78,PWPX0982761091024,Chocolate Chip Cookies,Supermarket,Supermarket,10.78,1,1,Low ($10-25)
5dedbdd8-067f-4432-b17e-247912c61a39,17,2,49.2,1,17.27,PWPX0982761091011,Avocado,Supermarket,Supermarket,7.3,1,1,Very Low ($0-10)
080bf7f2-d3c9-4d33-a4cf-637762441f6e,10,2,498.62,1,27.02,PWPX0982761091080,Spices Assortment,Supermarket,Supermarket,13.74,1,1,Low ($10-25)
d8653c4b-c1d1-4db0-8f7d-d59a4a72720d,1,1,216.62,1,4.51,PWPX0982761091008,Oranges,Supermarket,Supermarket,4.51,1,1,Very Low ($0-10)
ad77c624-f2fa-49a8-b8a2-da9918b384b3,19,1,69.85,1,12.71,PWPX0982761091010,Italian Sausage,Supermarket,Supermarket,12.71,1,1,Low ($10-25)
b0a0bade-c2fc-4e6b-9254-8ed7ba088599,9,1,506.8,1,12.63,PWPX0982761091070,Tortilla Chips,Supermarket,Supermarket,12.63,1,1,Low ($10-25)
feed113b-89d3-4475-8d7e-eddb3ff0ddd1,14,1,480.0,1,13.27,PWPX0982761091069,Ground Beef,Supermarket,Supermarket,13.27,1,1,Low ($10-25)
d17e8aa5-942c-4907-9e9c-1fcb0c8b699f,1,1,881.59,1,14.41,PWPX0982761091075,Potato Wedges,Supermarket,Supermarket,14.41,1,1,Low ($10-25)
778fa4b3-f55e-4920-ba31-881571af7eae,1,1,182.91,1,4.38,PWPX0982761090998,Broccoli,Supermarket,Supermarket,4.38,1,1,Very Low ($0-10)
9a8aa549-db2a-4429-82b1-604670159856,2,1,453.64,1,10.08,PWPX0982761091089,Pita Bread,Supermarket,Supermarket,10.08,1,1,Low ($10-25)
3faf70e6-51db-4961-b0d2-7e9c7f8b81d2,19,1,412.55,1,18.6,PWPX0982761090992,Canned Tuna,Supermarket,Supermarket,18.6,1,1,Low ($10-25)
66f1ef9c-e50c-4724-b433-28e5b3c8f22e,14,1,496.98,1,18.45,PWPX0982761091007,Apples,Supermarket,Supermarket,18.45,1,1,Low ($10-25)
6712f506-a090-4f32-a284-d3cd5769d6de,13,1,123.21,1,10.8,PWPX0982761091060,Ramen,Supermarket,Supermarket,10.8,1,1,Low ($10-25)
e4cd2ee4-d2ed-4b0e-bd07-06fd8967f3de,19,1,335.47,1,10.1,PWPX0982761090990,Frozen Peas,Supermarket,Supermarket,10.1,1,1,Low ($10-25)
8c9fba1c-0fd6-405b-9d9a-041629a03932,6,1,983.0,1,11.83,PWPX0982761091055,Salsa,Supermarket,Supermarket,11.83,1,1,Low ($10-25)
066adbee-83ff-4a0e-bc61-ead06f764daf,3,2,462.65,1,21.009999999999998,PWPX0982761091067,Garlic Bread,Supermarket,Supermarket,11.53,1,1,Low ($10-25)
ed75da95-5f26-45aa-828a-4261dd87b1c7,3,2,990.89,1,499.62,PWPX0982761091105,Microsoft Surface Pro,Electronics,Electronics,497.46,1,1,Premium ($300+)
dbccc51b-bc7a-492a-b025-dc381ae6e492,16,1,599.83,1,12.53,PWPX0982761091029,Garlic,Supermarket,Supermarket,12.53,1,1,Low ($10-25)
c40aed77-52f3-4413-a5f0-41cbbd475bf8,17,1,99.29,1,270.42,PWPX0982761091116,DJI Mini Drone,Electronics,Electronics,270.42,1,1,Very High ($100-300)
296f5fc1-e7ff-4c1a-b898-3bdb800e8ff3,17,1,106.72,1,880.38,PWPX0982761091102,Sony PlayStation 5,Electronics,Electronics,880.38,1,1,Premium ($300+)
8d708de6-d7dc-4f1d-99ca-bfe730656ac7,2,1,478.23,1,14.22,PWPX0982761091016,Romaine Lettuce,Supermarket,Supermarket,14.22,1,1,Low ($10-25)
5be68f81-b17f-4a53-9472-dd37b5541d60,7,1,42.36,1,19.32,PWPX0982761090994,Peanut Butter,Supermarket,Supermarket,19.32,1,1,Low ($10-25)
34120ec5-2f11-43c7-a27d-edfacc33d2b9,2,1,170.31,1,10.1,PWPX0982761090990,Frozen Peas,Supermarket,Supermarket,10.1,1,1,Low ($10-25)
3934863a-c2ad-4be7-b652-d2c105e4ae80,18,1,412.02,1,4.38,PWPX0982761090998,Broccoli,Supermarket,Supermarket,4.38,1,1,Very Low ($0-10)
ef5ed5ee-35ee-427a-9b6f-1824ac641d24,17,1,76.57,1,10.8,PWPX0982761091060,Ramen,Supermarket,Supermarket,10.8,1,1,Low ($10-25)
0169654a-ae51-4d9a-86b8-a8f0c9b8d16f,10,1,443.09,1,11.26,PWPX0982761091068,Frozen Broccoli,Supermarket,Supermarket,11.26,1,1,Low ($10-25)
8340f196-221a-4409-9ea0-337651c74b35,2,1,59.24,1,10.44,PWPX0982761091084,Pancetta,Supermarket,Supermarket,10.44,1,1,Low ($10-25)
b91bf852-c8e2-4e83-9a15-2b76398c4d2b,11,1,360.83,1,7.82,PWPX0982761090989,Tomato Soup,Supermarket,Supermarket,7.82,1,1,Very Low ($0-10)
2fd40e94-50dc-4a07-8dbc-96e4bdfaf783,10,1,241.54,1,17.11,PWPX0982761090999,Brown Rice,Supermarket,Supermarket,17.11,1,1,Low ($10-25)
99e4b640-fa1e-4141-b837-90906b296c71,1,1,24.63,1,880.38,PWPX0982761091102,Sony PlayStation 5,Electronics,Electronics,880.38,1,1,Premium ($300+)
1f2c4eb7-2b46-4bd6-a36b-ef994b4c8adb,1,1,39.43,1,12.47,PWPX0982761090987,Cheddar Cheese,Supermarket,Supermarket,12.47,1,1,Low ($10-25)
d04cd2a0-043c-4563-aead-500f0e8c3c29,7,1,314.43,1,18.35,PWPX0982761091028,Spaghetti,Supermarket,Supermarket,18.35,1,1,Low ($10-25)
c897e5ac-ac77-4e2b-b129-b131d634e940,19,1,78.83,1,725.5,PWPX0982761091125,Nintendo Switch,Electronics,Electronics,725.5,1,1,Premium ($300+)
f7e511a2-86f4-4f51-9a87-e8bd4d145b08,15,2,433.22,1,26.06,PWPX0982761091082,Baking Powder,Supermarket,Supermarket,17.95,1,1,Low ($10-25)
00243955-5e3f-49d7-beb7-e8452f1fe31d,15,1,372.22,1,17.09,PWPX0982761091086,Frozen Mozzarella,Supermarket,Supermarket,17.09,1,1,Low ($10-25)
8e6053ac-0583-41b0-8cd9-b04289ddf5a4,2,1,28.38,1,2.65,PWPX0982761091023,Whipped Cream,Supermarket,Supermarket,2.65,1,1,Very Low ($0-10)
80375ab9-e30b-410f-a689-7af069ffaa47,8,1,161.58,1,8.11,PWPX0982761090995,Cinnamon Toast Crunch,Supermarket,Supermarket,8.11,1,1,Very Low ($0-10)
6231fcc7-d7cd-4f2e-bdd1-f94e91fff03a,19,1,245.63,1,13.74,PWPX0982761091080,Spices Assortment,Supermarket,Supermarket,13.74,1,1,Low ($10-25)
8a7a01e7-90cd-4d63-8edd-0aa4bc50d7cd,14,1,288.71,1,17.11,PWPX0982761090999,Brown Rice,Supermarket,Supermarket,17.11,1,1,Low ($10-25)
a41156b7-4dd3-4863-b176-2bc67db14f99,9,1,84.02,1,3.85,PWPX0982761091014,Whole Wheat Bread,Supermarket,Supermarket,3.85,1,1,Very Low ($0-10)
2281b4fb-64ef-436a-bc98-24f7e2900234,16,1,621.81,1,2.16,PWPX0982761091081,Vegetable Stock,Supermarket,Supermarket,2.16,1,1,Very Low ($0-10)
eba1a22c-2a1d-40d3-8411-1f259cf2cd50,4,1,300.81,1,12.44,PWPX0982761091096,Cooking Spray,Supermarket,Supermarket,12.44,1,1,Low ($10-25)
82a75afc-55e9-44a9-bdbb-fcffc67d7252,8,1,109.11,1,19.32,PWPX0982761090994,Peanut Butter,Supermarket,Supermarket,19.32,1,1,Low ($10-25)
95373e44-4a67-4a15-95bf-45fdb41257d4,12,2,408.0,1,29.22,PWPX0982761091017,Salmon Filets,Supermarket,Supermarket,17.21,1,1,Low ($10-25)
e05cc7d4-24cb-4003-bb8a-79bdda50f8e7,12,1,273.89,1,12.71,PWPX0982761091010,Italian Sausage,Supermarket,Supermarket,12.71,1,1,Low ($10-25)
5ae96809-4b2b-4df1-8467-0a74e64e9852,19,1,397.93,1,14.67,PWPX0982761091085,Red Grapes,Supermarket,Supermarket,14.67,1,1,Low ($10-25)
d17f292b-a222-4014-b01a-b884119bca2f,10,1,397.35,1,16.0,PWPX0982761091043,Mozzarella Sticks,Supermarket,Supermarket,16.0,1,1,Low ($10-25)
9edc28c2-4ab4-4340-9352-5e5c885ec1c2,15,1,190.4,1,13.22,PWPX0982761091003,Sliced Turkey,Supermarket,Supermarket,13.22,1,1,Low ($10-25)
3cc00160-7596-40ec-a261-c2f2ef22b7bc,10,1,499.28,1,17.11,PWPX0982761090999,Brown Rice,Supermarket,Supermarket,17.11,1,1,Low ($10-25)
79342a5a-60b8-4a09-8a06-1f49df3ea53b,18,1,1025.62,1,16.2,PWPX0982761091021,Pasta,Supermarket,Supermarket,16.2,1,1,Low ($10-25)
d7574903-3df2-4202-a9e6-fa810514804b,7,1,556.47,1,6.1,PWPX0982761091046,Orange Juice,Supermarket,Supermarket,6.1,1,1,Very Low ($0-10)
8c0bb3fa-e492-434d-b451-5f9489181059,8,1,293.7,1,725.5,PWPX0982761091125,Nintendo Switch,Electronics,Electronics,725.5,1,1,Premium ($300+)
3f6e2150-17d9-4eae-93d1-00c3460060c7,17,1,325.99,1,10.78,PWPX0982761091024,Chocolate Chip Cookies,Supermarket,Supermarket,10.78,1,1,Low ($10-25)
2e6b4363-c62f-4233-b2a9-5b015f1ab540,13,1,175.09,1,10.47,PWPX0982761091071,Oyster Sauce,Supermarket,Supermarket,10.47,1,1,Low ($10-25)
c3983e35-a7fa-4456-aa7c-bb9de59e8f2f,19,1,410.34,1,3.85,PWPX0982761091018,Butter,Supermarket,Supermarket,3.85,1,1,Very Low ($0-10)
ccbdebac-1bbc-4383-b6de-c1e54f688a67,16,1,328.71,1,17.78,PWPX0982761091033,Pancake Mix,Supermarket,Supermarket,17.78,1,1,Low ($10-25)
f77464f9-7edb-4ffd-9dfb-b312b067429b,3,1,468.8,1,11.13,PWPX0982761091057,String Cheese,Supermarket,Supermarket,11.13,1,1,Low ($10-25)
39fb6944-6b73-4a01-b697-93e1de999ee9,18,1,669.22,1,4.43,PWPX0982761091015,Bell Peppers,Supermarket,Supermarket,4.43,1,1,Very Low ($0-10)
8a1e1221-7fda-4f74-a52d-2f78fac864b5,13,1,129.97,1,7.92,PWPX0982761091012,Hummus,Supermarket,Supermarket,7.92,1,1,Very Low ($0-10)
8752955f-7cbf-4493-92bb-4f10ce5e9192,18,1,189.76,1,12.63,PWPX0982761091070,Tortilla Chips,Supermarket,Supermarket,12.63,1,1,Low ($10-25)
92a884cc-5da2-4cc6-be75-fe9547dd14cc,16,1,218.93,1,9.3,PWPX0982761091026,Potato Chips,Supermarket,Supermarket,9.3,1,1,Very Low ($0-10)
20c8b386-e258-407e-a659-e4e93ab64c59,7,1,489.49,1,10.96,PWPX0982761091094,Frozen Ravioli,Supermarket,Supermarket,10.96,1,1,Low ($10-25)
ea01a24a-fad5-47cf-85e4-420c40abf1b5,15,1,455.5,1,18.01,PWPX0982761090988,Greek Yogurt,Supermarket,Supermarket,18.01,1,1,Low ($10-25)
d6725f1e-480d-4b85-ad53-e520e052a7f5,19,1,156.05,1,196.72,PWPX0982761091108,Dell XPS 13,Electronics,Electronics,196.72,1,1,Very High ($100-300)
7bd9639d-78e1-4aa9-ad7a-335cecb0a865,16,1,616.29,1,3.85,PWPX0982761091014,Whole Wheat Bread,Supermarket,Supermarket,3.85,1,1,Very Low ($0-10)
4cbb27d6-1df4-4ffd-86bb-eb5a97c7a9da,6,2,182.0,1,34.47,PWPX0982761091062,Bread Crumbs,Supermarket,Supermarket,19.8,1,1,Low ($10-25)
3731fe65-7633-47f5-b695-9f810c2f4310,12,1,251.38,1,11.83,PWPX0982761091055,Salsa,Supermarket,Supermarket,11.83,1,1,Low ($10-25)
bb4e0e65-5c33-4e1a-bad1-5f06f0493a58,8,1,615.42,1,12.01,PWPX0982761091037,Almond Butter,Supermarket,Supermarket,12.01,1,1,Low ($10-25)
6499c0fa-cee6-410e-9f4d-bf13f60274b1,5,1,480.81,1,11.02,PWPX0982761091063,Sweet Potatoes,Supermarket,Supermarket,11.02,1,1,Low ($10-25)
fa34703f-59b4-4d98-a951-7c9328e7ba40,13,1,300.1,1,12.53,PWPX0982761090982,Kellogg's Frosties,Supermarket,Supermarket,12.53,1,1,Low ($10-25)
88369853-02be-438f-aa2c-af2b40bd3015,2,1,42.89,1,9.29,PWPX0982761091087,Pumpkin Puree,Supermarket,Supermarket,9.29,1,1,Very Low ($0-10)
b31ce476-8b31-4114-bfa2-635bed2107d4,2,1,370.01,1,14.41,PWPX0982761091075,Potato Wedges,Supermarket,Supermarket,14.41,1,1,Low ($10-25)
150f1b17-5027-49ee-a45c-7815f494b6e8,18,1,460.56,1,6.1,PWPX0982761091046,Orange Juice,Supermarket,Supermarket,6.1,1,1,Very Low ($0-10)
98bcce92-e3e9-47f9-9874-5a701b5d1a72,11,1,1139.2,1,225.68,PWPX0982761091098,Logitech Mouse,Electronics,Electronics,225.68,1,1,Very High ($100-300)
44d24056-a449-4ed6-b39a-d477f511ced8,1,2,98.29,1,16.31,PWPX0982761091009,Beef Jerky,Supermarket,Supermarket,3.78,1,1,Very Low ($0-10)
26eec661-888e-4e6a-b325-3b3366315440,11,1,266.19,1,5.93,PWPX0982761090997,Chicken Breast,Supermarket,Supermarket,5.93,1,1,Very Low ($0-10)
81cf0bc1-1e97-461e-8f58-11847680312f,4,1,434.96,1,880.38,PWPX0982761091102,Sony PlayStation 5,Electronics,Electronics,880.38,1,1,Premium ($300+)
fb0ae8be-968c-4648-ba21-cdebd9ce26bf,8,1,411.28,1,750.72,PWPX0982761091113,Google Chromecast,Electronics,Electronics,750.72,1,1,Premium ($300+)
72f7925b-b9a8-46c3-9ddc-5dd147433e69,9,2,185.17,1,18.67,PWPX0982761091006,Soy Sauce,Supermarket,Supermarket,9.37,1,1,Very Low ($0-10)
f6b98c40-04df-44cb-ae56-7f87c7af4125,4,2,172.14,1,37.900000000000006,PWPX0982761091028,Spaghetti,Supermarket,Supermarket,18.35,1,1,Low ($10-25)
79df81da-3f67-45a0-bb76-0ea472970052,16,1,759.5,1,13.22,PWPX0982761091003,Sliced Turkey,Supermarket,Supermarket,13.22,1,1,Low ($10-25)
a48b6143-69c4-41a6-93b2-f74cf1bbbd59,14,1,404.85,1,3.94,PWPX0982761090985,Organic Bananas,Supermarket,Supermarket,3.94,1,1,Very Low ($0-10)
0809a5b6-dd7f-4e82-a8e6-a893f1f3ff1a,1,1,277.92,1,187.4,PWPX0982761091126,Panasonic Lumix Camera,Electronics,Electronics,187.4,1,1,Very High ($100-300)
7917e98f-2165-4402-a74a-3197db690f8c,19,1,293.34,1,10.44,PWPX0982761091084,Pancetta,Supermarket,Supermarket,10.44,1,1,Low ($10-25)
7b63e8ec-cd34-4df8-bab7-5f6d9f6ea504,11,2,71.8,1,821.95,PWPX0982761091104,Canon EOS Rebel Camera,Electronics,Electronics,808.21,1,1,Premium ($300+)
32de2b59-4583-40e9-a8a5-d54b22fa319c,12,1,414.65,1,7.92,PWPX0982761091012,Hummus,Supermarket,Supermarket,7.92,1,1,Very Low ($0-10)
6b597bc1-2850-4a6a-be47-7fedc4303b1a,5,1,201.24,1,6.22,PWPX0982761091025,Trail Mix,Supermarket,Supermarket,6.22,1,1,Very Low ($0-10)
553834bd-ac18-4eb7-8cc3-8f321cfee43c,2,1,255.48,1,17.11,PWPX0982761090999,Brown Rice,Supermarket,Supermarket,17.11,1,1,Low ($10-25)
1c5f64af-d532-4011-a0f6-6f24b57e3dea,3,1,885.1,1,18.6,PWPX0982761090992,Canned Tuna,Supermarket,Supermarket,18.6,1,1,Low ($10-25)
139b2199-63ad-4d44-9275-eb4c8d56e329,16,1,270.52,1,9.95,PWPX0982761090984,Whole Milk,Supermarket,Supermarket,9.95,1,1,Very Low ($0-10)
69a2e1fa-1f4e-45be-a1de-ea6617065639,17,1,467.23,1,9.87,PWPX0982761091047,Pickles,Supermarket,Supermarket,9.87,1,1,Very Low ($0-10)
94fefda6-2d60-4dba-b409-2e746ad8fa58,11,1,556.16,1,9.87,PWPX0982761091047,Pickles,Supermarket,Supermarket,9.87,1,1,Very Low ($0-10)
4c5768a1-a8b0-4b95-8770-cf1cae5c0ad6,7,1,328.68,1,300.54,PWPX0982761091119,Dyson V11 Vacuum,Electronics,Electronics,300.54,1,1,Premium ($300+)
6f97a7f7-290e-4b86-8ebf-c97bd28b3672,7,1,549.76,1,4.81,PWPX0982761091058,Frozen Chicken Nuggets,Supermarket,Supermarket,4.81,1,1,Very Low ($0-10)
d1990b16-591f-4c70-9316-955f3b70cd4d,4,1,411.01,1,19.32,PWPX0982761090994,Peanut Butter,Supermarket,Supermarket,19.32,1,1,Low ($10-25)
c5fe95e8-9bbd-404f-908b-f5f32fe9d89e,8,1,88.94,1,16.2,PWPX0982761091021,Pasta,Supermarket,Supermarket,16.2,1,1,Low ($10-25)
e31157a4-db68-4439-839c-a5351391640e,2,1,299.7,1,19.38,PWPX0982761091039,Chicken Wings,Supermarket,Supermarket,19.38,1,1,Low ($10-25)
8bdcef5e-c71d-4884-9fc6-2cd52cd50545,18,1,249.21,1,3.1,PWPX0982761091077,Frozen Mixed Berries,Supermarket,Supermarket,3.1,1,1,Very Low ($0-10)
3a73b34f-950a-49af-ab14-2156f2ec98ae,15,1,1186.82,1,7.29,PWPX0982761091030,Ice Cream,Supermarket,Supermarket,7.29,1,1,Very Low ($0-10)
8d91f5f1-c562-4bdc-bcd3-cbaccefc48d8,7,1,461.31,1,18.01,PWPX0982761090988,Greek Yogurt,Supermarket,Supermarket,18.01,1,1,Low ($10-25)
d114e871-fdd6-46c2-9f72-f429f3989fd1,8,1,349.49,1,13.74,PWPX0982761091080,Spices Assortment,Supermarket,Supermarket,13.74,1,1,Low ($10-25)
8840d2dd-21e4-4720-b5c4-3d5a4d43bb34,18,2,466.72,1,15.870000000000001,PWPX0982761091003,Sliced Turkey,Supermarket,Supermarket,13.22,1,1,Low ($10-25)
8a25525e-31b3-4274-87c2-c97741b38caf,8,2,102.21,1,26.76,PWPX0982761091065,Avocado Oil,Supermarket,Supermarket,8.75,1,1,Very Low ($0-10)
b29b95cf-e7c0-4f21-b4dc-f53e6a2ffbc4,15,1,465.31,1,4.38,PWPX0982761090998,Broccoli,Supermarket,Supermarket,4.38,1,1,Very Low ($0-10)
f9859554-d379-44ee-8c47-a7d520b8c011,4,1,358.26,1,17.21,PWPX0982761091017,Salmon Filets,Supermarket,Supermarket,17.21,1,1,Low ($10-25)
8f145041-5e9b-4f77-9c09-45f1cbf3fd09,12,1,343.25,1,187.4,PWPX0982761091126,Panasonic Lumix Camera,Electronics,Electronics,187.4,1,1,Very High ($100-300)
47df1e8f-dc1b-4596-ba7c-4458d994941f,16,1,495.67,1,13.27,PWPX0982761091069,Ground Beef,Supermarket,Supermarket,13.27,1,1,Low ($10-25)
76460617-09a6-4b55-a3d5-5f709c302c3e,18,1,44.11,1,15.69,PWPX0982761091076,Chicken Thighs,Supermarket,Supermarket,15.69,1,1,Low ($10-25)
bf339d19-d1c0-46df-9e4c-42435b3719d3,9,1,98.71,1,334.68,PWPX0982761091121,Asus ROG Gaming Laptop,Electronics,Electronics,334.68,1,1,Premium ($300+)
e3b4a050-f73a-4cdf-9c57-fe25fe0d845e,17,1,32.88,1,10.78,PWPX0982761091024,Chocolate Chip Cookies,Supermarket,Supermarket,10.78,1,1,Low ($10-25)
fdd6b65b-cfa6-44e2-a665-9ba9027e5a32,3,1,279.41,1,19.55,PWPX0982761091049,Baking Soda,Supermarket,Supermarket,19.55,1,1,Low ($10-25)
0c767967-a542-48aa-939e-c342fa4ed00e,13,1,188.44,1,8.75,PWPX0982761091065,Avocado Oil,Supermarket,Supermarket,8.75,1,1,Very Low ($0-10)
1bb2c2e4-3efc-4bf0-93b0-933d9ad033fc,8,1,328.99,1,690.88,PWPX0982761091097,Beats Studio Pro Headphone,Electronics,Electronics,690.88,1,1,Premium ($300+)
cc93735d-2e65-4d29-80eb-160b39c3c069,15,1,483.58,1,334.68,PWPX0982761091121,Asus ROG Gaming Laptop,Electronics,Electronics,334.68,1,1,Premium ($300+)
7fb83fb8-7ade-433c-985d-55d24965ac1a,14,1,1175.81,1,8.23,PWPX0982761091002,Granola Bars,Supermarket,Supermarket,8.23,1,1,Very Low ($0-10)
111345ab-0b9b-4a30-b257-38df1aff81b7,10,1,314.18,1,3.85,PWPX0982761091014,Whole Wheat Bread,Supermarket,Supermarket,3.85,1,1,Very Low ($0-10)
